traj,point,x,y,z
1,39,0.4141726606764311,-0.4805041452928399,73.93513433348946
1,40,0.718094559799719,-0.4237501598246335,73.17189407985069
1,41,-0.13911504869855712,-0.8247216488313713,73.32402951569618
1,42,0.7679258446745317,0.2909467258740134,73.10516697791645
1,43,0.846806402731424,-0.09704337641906043,73.37243343636226
1,44,0.04770563013606434,-0.07367704381513787,72.35918216624803
1,45,0.029889465152448967,0.34049515973891226,72.4872172598442
1,46,-0.1559581537413408,0.5232971091371115,72.66134624338315
1,47,0.8396102736488136,-0.1554848196917578,73.39688718453247
1,48,0.40017429043907166,0.6260913638641504,72.97880906949987
1,49,0.47093519425443275,-0.43416944446998496,73.92895958975788
1,50,-0.17729486363295704,-0.6470567341964728,73.82029141622269
2,0,0.0,0.0,73.23898794829289
2,1,0.6833480859255463,0.42134355448837385,72.92658754819956
2,2,0.7665693683521165,-0.13812812771125849,73.61002537245366
2,3,0.7207659415693122,-0.3885916173524224,73.00613367189455
2,4,0.81908496611627,0.05606501497608979,73.44055658319786
2,5,0.47517777377693904,0.09068689966838026,72.42434909607
2,6,0.37383292109244115,0.7450240369712412,73.04614791926393
2,7,-0.3949238560981288,0.7329715705474281,73.06895020184358
2,8,-0.5228892761171786,0.6094381969125727,72.94904862580472
2,9,-0.44070654413276106,-0.7006925929528854,73.37295397242437
2,10,0.609088792695743,0.08945249465891776,72.54337203441564
2,11,-0.07635319605396326,0.32199259198222563,72.35025345002782
2,12,0.635661149439359,0.5345850471644508,73.36838176374067
2,13,0.6479024330099589,0.5228635997000867,73.15532420665579
2,14,0.19768141044988183,-0.7386013248989188,73.61629042896021
2,15,0.6119849656645303,0.1966235066972457,73.87337464134264
2,16,0.7715961639539988,-0.3136457297487774,73.09868156681671
2,17,0.684623905287432,-0.47648453195732443,73.39330951505109
2,18,0.30603818942044425,0.015673240796068695,72.31742444956457
2,19,0.6343466196486349,0.3825207362571221,73.71134711276012
2,20,0.27375751542541293,0.039986025433607915,72.3392542132275
2,21,0.010878756211253043,-0.46676187832747446,72.45235853235516
2,22,0.17559474121502064,-0.7778338747354655,73.58168344297022
2,23,0.5165384989504902,0.4463476021481113,73.72683721147659
2,24,0.8201855518989111,-0.15227032260177656,73.33203182687505
2,25,-0.4890202323438427,0.34963105395125244,73.93037628886172
2,26,0.6238544931178165,-0.4445547508920038,72.78238576441817
2,27,0.13632993931293022,0.16977970661277617,74.1825360233931
2,28,-0.1140482125076421,0.5335617287089636,72.46924189242485
2,29,0.38521237394336455,-0.7607704145209109,73.24494256025187
2,30,0.39942504137799073,-0.7359448427018248,73.44842223460061
2,31,-0.5212116536062915,-0.21333614142109178,73.99043909799907
2,32,0.15228511660213684,-0.8499292261817621,73.29330755243654
2,33,-0.17496110310583407,-0.34401351626781534,74.164354362935
2,34,0.6948802975459183,-0.19341687523681855,72.75857375968596
2,35,0.7302464676150727,0.3211333796139836,72.87378572319906
2,36,0.33690717607409293,-0.7995416512524817,73.35533397162479
2,37,-0.3530455607921032,0.7223110017397049,73.53028947327691
2,38,0.17545927657683888,0.6689485667137077,72.56360869829307
2,39,-0.042010666474106687,0.6675527071633504,72.56760159143755
2,40,-0.4356085996288167,0.5275516559382146,73.80417549073113
2,41,-0.29884529956413114,0.6541781182588805,72.69593904033137
2,42,0.14331678080543583,0.8308272644188659,73.18739820639898
2,43,0.5362444069865528,-0.12275835393161452,72.46563130110009
2,44,0.5524997342954201,-0.56270165315277,73.5717340684173
2,45,0.2653097430070752,-0.7525635795734833,73.57698504147537
2,46,-0.15777504606389303,-0.27914379394424654,72.3637466134502
2,47,-0.200490033072914,0.6326465038829489,73.80818186037462
2,48,0.352370483750756,0.21582858792234855,74.09918464799269
2,49,0.6313457400866154,0.14707041263920492,73.80862918554598
2,50,0.18416310145681633,0.6708145940333913,73.76315887178782
3,0,0.0,0.0,73.13798166719678
3,1,0.8387948344376531,0.09299185883887322,73.2110297360256
3,2,0.46648666557294005,-0.707949365619744,73.2093670277589
3,3,0.27939225206041507,0.693462152649842,72.64565261713363
3,4,0.21280333973441293,0.6168719931157803,72.50496548892494
3,5,-0.03820908064138865,0.7845964345536555,73.5047927067356
3,6,0.5670026895700779,-0.0425311919958739,73.87611957153815
3,7,0.48320155253353975,-0.10572055376181823,72.3297727664421
3,8,-0.33906760310974265,0.740600418535419,72.9263847040045
3,9,-0.005343898094448901,0.13014805163234416,72.17005485336678
3,10,0.7094035193662054,0.36210648762399344,72.83369620919524
3,11,-0.06126981548030032,0.6846713610088536,72.63887736310296
3,12,0.5393419703727587,0.39945569818035404,72.48681747864336
3,13,0.24126476127987231,0.6748698493409337,73.68772974370195
3,14,0.036635436619100535,-0.8129781904272347,73.23460036077134
3,15,-0.40399750332130246,-0.5356008905076666,73.66924214220158
3,16,0.6047358133485756,-0.5807457099378115,73.15059413045107
3,17,0.8206365663471825,-0.036895599230513734,73.34623073400266
3,18,0.808382534666203,-0.016415966530569308,72.83237259272684
3,19,0.055788280181189046,0.7836763634859039,73.5037439002193
3,20,-0.33262273155266675,-0.6591890484530187,73.55308926798017
3,21,0.19431355488997076,0.23516217106975934,74.05865549905202
3,22,-0.4940450045270391,0.47823894612195295,73.75860225116338
3,23,-0.02440363701366644,0.8091956778471809,72.93928554976321
3,24,0.6757932797464655,-0.513792454155814,73.04638670308216
3,25,0.6177486645150957,0.21609125283881706,72.50218535057054
3,26,0.550915360109332,-0.452719013411303,72.66586743168465
3,27,0.6298665942118966,0.5169636606268978,73.35532878645405
3,28,0.08743435976007363,0.5525195655419327,72.46145829983575
3,29,0.5827045464626632,0.46031106783465076,72.69667426224977
3,30,0.6893626053206937,0.3240024941954586,73.50422267963367
3,31,0.8315654648766496,0.191317280795544,73.14694203253313
3,32,0.2093630220594889,-0.048614212972614715,72.21456638197495
3,33,0.3375944894774442,-0.5671170608992367,72.4435027014029
3,34,0.8171565663702384,0.0695341859301363,72.82716578294483
3,35,0.4548272496245116,0.13541338963571248,72.34929044366935
3,36,-0.3976737485835688,0.6176951467622515,73.66768780567452
3,37,-0.27011467627341856,0.7317450050407562,73.57528665046878
3,38,-0.45634009785413593,-0.623237260430011,72.71848187302572
3,39,-0.013082938403512457,-0.7611482704010651,72.67999035044777
3,40,0.10876744246718559,-0.5305592607402826,72.36260369135522
3,41,0.6651985348658369,-0.18909067970474544,73.63457581410877
3,42,0.7919894891059385,-0.05056636194533037,72.82379423636024
3,43,0.8514102119267386,-0.07101758418614877,73.12077904202673
3,44,-0.26018891423656665,-0.7662561840162154,72.89650596017304
3,45,0.522689372748121,0.3222851377607608,72.50647999272634
3,46,-0.08064084362569061,-0.8006166953190701,72.87499312922674
3,47,0.41069186190721585,0.05464760551914136,72.34794131048108
3,48,0.8049134404578481,0.17732810864667725,72.9388811673138
3,49,0.8088599325011071,0.13746930291306253,73.34063083552317
3,50,-0.2848758393151977,0.30696244201315764,72.37330829055286
4,0,0.0,0.0,73.03695973080278
4,1,-0.02754490318772624,-0.24597343101460692,72.0810769456303
4,2,0.4269410666425009,0.5422966055204603,72.46753414943615
4,3,-0.2458660572976285,0.3741903038955496,72.20976298642078
4,4,0.6332394694985336,0.4484652582377331,73.40388558144377
4,5,-0.207571552397319,0.7215247447514919,73.48555073907173
4,6,0.8223926819634705,0.1887161622699102,72.99385113305178
4,7,0.37609409715356523,-0.19936144267363412,72.16947352452853
4,8,0.6451558057638959,-0.22188070127085396,72.44112738966439
4,9,-0.5119792323244986,-0.5505697952886264,73.46353823366458
4,10,0.025304915772934693,0.497527661117432,73.80966306431043
4,11,0.7968305486441662,-0.06093849357468777,73.32729540226704
4,12,-0.5507531430537077,-0.6359468394791964,73.05498707365396
4,13,0.022655499602328884,-0.7547194338838507,72.60893181604452
4,14,-0.5553356168477346,-0.5912430152343875,72.81776985858413
4,15,0.5996881954189035,-0.5982869299276162,73.00888670360258
4,16,0.6329137991314262,-0.2336116576210196,73.61378232355614
4,17,0.601472247921117,-0.5814627640245107,72.8750025050615
4,18,0.5082259968776119,-0.30844801681541745,72.33924216641029
4,19,0.33261142255601966,0.4736102887329694,73.70213779116095
4,20,-0.37709553666491646,-0.5777936252485987,72.50903208443601
4,21,-0.26915257942620685,-0.7404757876462593,72.73485315046794
4,22,-0.3657468208645581,0.7499343757727477,73.20410092580684
4,23,-0.201572689590108,0.32668877378795946,73.8925846151701
4,24,-0.31911045075611477,-0.7550665160851787,72.86539504911916
4,25,0.3152298700718289,0.657270079297598,73.46032336104331
4,26,0.1096613766573774,-0.01663729878963479,72.06943570855799
4,27,0.6590330355740239,-0.4962783254633192,72.82801974276028
4,28,-0.32699055055650206,0.48000527115439506,73.75747309190294
4,29,-0.014235317623996432,-0.34534248107562926,72.15502414907206
4,30,0.8371413830836996,-0.08507918870556823,72.94734444835761
4,31,0.6510282587081067,0.5177005348268804,73.0655609469998
4,32,0.8084372316189014,0.10553256223697174,73.31804775729994
4,33,0.6580469435643235,-0.5490243163550655,73.15599250988507
4,34,0.48138000105797474,-0.23808782949625076,73.73455440339987
4,35,0.2257073342390996,0.7372558523651839,73.3679479633317
4,36,0.07302444694060567,0.3582234405026943,73.90695292033973
4,37,0.10955074593912509,-0.7945579272168573,73.36994006396002
4,38,0.4679767416219577,-0.7252919078483813,73.11648317919297
4,39,0.7547222036840769,-0.4063203070136613,73.01541909583862
4,40,-0.3731002084569547,0.3485390667868561,72.26007421497347
4,41,0.08971573643776896,0.14657414432730356,72.08542688832387
4,42,0.44298760558565453,-0.6690462639538944,72.64038453909637
4,43,0.5251099822365516,-0.23740171541425265,72.27539828484244
4,44,0.6374658718865566,-0.2628275611223121,73.54657694691414
4,45,0.4582281377920539,-0.09488432022825816,73.87008827508632
4,46,0.12866446454243327,0.6715376634674936,73.56111513469972
4,47,-0.008673261568212888,-0.3471316629047389,72.15309307055067
4,48,-0.22810137914745496,-0.5600626014391472,72.41332478738339
4,49,-0.4444398453596744,-0.5516836035363213,72.61429438152578
4,50,0.2764235152047941,-0.22041058230108587,72.15341051085721
5,0,0.0,0.0,72.93596600516157
5,1,0.6530621163507482,-0.4265194176546715,73.32541443658143
5,2,0.7329069013084955,-0.3988307612345751,72.77470264991625
5,3,0.16251515209010836,-0.11788555114420055,71.96152306496107
5,4,0.7663425496920206,0.07827974803455147,73.33570525986613
5,5,0.763346059024189,0.32304810248620813,72.74692520433864
5,6,0.8430095270338925,0.07564338715537465,72.96374554555156
5,7,0.7423515043609445,-0.2673952066611823,72.57825005809114
5,8,0.8327927243382984,0.13979079247406684,73.00821074874158
5,9,0.4125563832344584,0.20712731706077228,72.0988995370658
5,10,0.8025041088899313,-0.043871131260796954,72.64931918074562
5,11,0.11820719709691092,0.10137771069856948,71.9816021943635
5,12,0.7169895695233501,0.4226096490787362,72.82177880176918
5,13,0.35227437072349244,0.6080959310956546,73.46448930322488
5,14,0.009624823281064575,-0.7398541868778576,73.34503914103186
5,15,0.5600332881152511,-0.40688497960735487,73.51586214303944
5,16,0.2792243273582581,0.1000667168879682,72.01337849040476
5,17,0.13147194748688423,0.7967011054933151,72.72345073186975
5,18,0.6615080903120876,-0.3700095018345028,73.4120750414183
5,19,0.8254284819039108,0.10870522544993973,72.70612729740795
5,20,0.486469495525654,0.23389727947187083,72.20243993644945
5,21,0.44633394294779977,-0.012671487733404239,72.11788225086363
5,22,0.6906730399619584,-0.3895475420101503,73.23860950453724
5,23,0.04819757367357883,0.010699685256671225,71.98398480609413
5,24,0.19592028727267202,-0.7320609473277437,72.5088726431061
5,25,-0.4308604534231592,-0.22319205324177796,73.67438862442002
5,26,0.6393581963708178,-0.49292160278779656,72.67309102367376
5,27,0.6191728584812398,-0.43019834480117203,73.33071267344988
5,28,0.04273348670960292,0.2779177497893751,72.05985311258632
5,29,0.8210361049041288,-0.12133669651260832,72.74193496660239
5,30,0.5430043607347835,-0.14864766694286824,72.23208546403248
5,31,0.6085326227380167,0.4819282566569237,72.61741232213703
5,32,0.6677860755297711,0.5110334282429584,72.7740211215606
5,33,0.48318744535086816,-0.4191217299580644,72.33224329741128
5,34,0.07225707353997904,-0.38321935312116534,73.72084214114453
5,35,-0.18747026845942275,-0.7914560692797554,72.69953161933569
5,36,0.3175918550193483,-0.35939649886819747,72.19659933799664
5,37,-0.24341049576211807,-0.47941254190117655,72.23611823704627
5,38,-0.4921194209835018,-0.6769064189151436,73.00264176854441
5,39,0.47202900674063497,0.22912014881771794,73.62864829956538
5,40,-0.04751259328560734,-0.2092375548323519,73.81706036398074
5,41,0.14559140357791966,0.7191963771458431,72.45792987525137
5,42,-0.004190499852831716,-0.04306120080336561,73.84719769584552
5,43,0.02458679764182448,-0.08353029859801904,72.01868066532496
5,44,0.3984989063661643,0.15549213321530247,73.73021660620381
5,45,-0.3578702942088008,0.5809456588983413,73.4402617603546
5,46,0.6074592393331516,0.21531296775344763,73.51583663326183
5,47,0.6928830406100736,0.10324466384184275,73.4441838862338
5,48,0.6711451402112867,0.4698546040325763,73.12946876052943
5,49,0.5549591755769292,0.24152299165795285,72.28582697940166
5,50,0.5838760775115356,0.5724947274609088,72.72777997771166
6,0,0.0,0.0,72.8349401731853
6,1,0.6776138732427578,0.12251189726343421,72.25743137991587
6,2,-0.25372785288315053,-0.532899237671546,73.53881619056556
6,3,0.35568993901393015,0.06560344140991045,71.93409182124057
6,4,0.7534427548670067,-0.2616617841561198,73.12566388642752
6,5,0.8004870882285725,-0.2550135472880255,72.92790516759686
6,6,0.4751253031103897,0.5308657176762113,72.30045320158236
6,7,0.7153774021795721,0.40151158864199915,72.60872550135369
6,8,0.8181961963548642,0.1011924305095145,73.08444457881453
6,9,0.7644627050541991,0.13493646470279308,73.28042728915864
6,10,0.07568037805944469,0.2459297230660693,71.90358052867387
6,11,-0.03505774135490063,0.13645739467254817,71.87263515099153
6,12,-0.1424887457832534,-0.6477746248314621,73.38677332593728
6,13,0.14456821339794684,0.7390715783901693,73.30494964303512
6,14,0.8155369990644651,-0.15231612202558914,72.5919170984072
6,15,0.6904898664485144,0.4494359015987625,73.14527051640769
6,16,0.685639473193416,0.22607217930984772,73.43309208183891
6,17,0.8013902511959876,-0.2494512346962301,72.71786349328937
6,18,0.060025989847015696,-0.06602552393034322,71.8530346521713
6,19,0.533014220075206,0.010084276289886708,72.0164614383281
6,20,0.40942030898025283,0.205225940978247,73.70151841710258
6,21,-0.40386429358307496,-0.6911163238021755,73.0861733326146
6,22,0.6122100120250289,0.2017278804678797,73.55851211717248
6,23,0.40588364881398015,-0.468825512155866,72.1949898396788
6,24,-0.20096464600888383,0.544613233284173,73.53708257337672
6,25,-0.39820682853457606,0.2332564013037416,73.62865954909375
6,26,0.7243320648065753,-0.21304875986725663,72.30468143099517
6,27,0.7422067134167561,-0.39425575278787295,72.88630910776457
6,28,0.5617000344733374,0.07356349148860311,72.04161215645996
6,29,-0.11428863866662362,-0.6769113182012547,72.21015501383036
6,30,0.7206537006812513,0.4378206064494416,72.73585904764482
6,31,0.7962873447243871,0.3015930465530172,72.90081003364084
6,32,-0.429124397081672,-0.721445089834736,72.86286122938489
6,33,0.38273959994445805,-0.13589438008752824,71.97575810804669
6,34,-0.12678653849964377,0.5206577400846937,72.12120970285245
6,35,0.3568864374740718,-0.6785300153761987,73.17023169946266
6,36,0.7374962098177246,-0.3141309016716836,73.1345191991564
6,37,0.7468604843007232,-0.38196028499465995,72.91067193651463
6,38,-0.002230641547010867,-0.6018895027302149,73.49114341487986
6,39,0.08614730382696545,-0.8213963507061094,73.0050558656218
6,40,0.12787929371937223,0.8048650696687636,72.56246277518936
6,41,0.27043847136710714,0.4350648777366374,72.07861145149197
6,42,0.7574650682001468,-0.1819299730056856,73.25109285866569
6,43,0.61110014767812,0.3781435952055365,73.43436358562434
6,44,0.7256850821353891,0.4336878104049917,72.71168037028184
6,45,0.07878440630048807,0.6654188041408041,72.2802992071695
6,46,0.15537066030205987,-0.20492032049405873,73.74254273405677
6,47,0.5480933678617973,-0.30245772556593986,72.24353912267946
6,48,-0.290794571770368,0.7213650980641402,72.51608942842806
6,49,-0.1517895889748883,-0.5871893659015482,72.09538527999378
6,50,-0.3166542927878156,-0.7909140723017546,72.7210224714001
7,0,0.0,0.0,72.7339468743162
7,1,0.17840726206196922,0.8091599775254065,72.54029829133356
7,2,0.7617389764254373,0.012513564722085422,73.17171007991045
7,3,0.4372263025934838,-0.42158446900158,72.05350191294875
7,4,0.2540794731812886,-0.14718103050512482,71.78776938259561
7,5,0.6920135706534322,0.18499853823921686,72.2246546941707
7,6,-0.470189014988748,0.16822890112663613,73.54684256559793
7,7,-0.26600393912823767,0.6345090528847738,72.19632394869221
7,8,0.18945666132245678,0.4056471408995328,73.5650789168199
7,9,0.6851582421228384,0.4517114177983731,72.96295237797975
7,10,0.2375377309462816,0.7881213794887632,72.60917895765873
7,11,-0.49164534580647185,-0.660060556696181,72.86130800128265
7,12,0.24326698302996844,-0.21225408644925073,73.6186014240439
7,13,0.7921543054600352,-0.031761447482341526,72.41704575159503
7,14,0.025347952271982666,-0.4895061852501486,71.8920819027241
7,15,0.07965034215216901,-0.04774363909686407,71.7614818230958
7,16,0.3555226887536853,0.28873111928208123,71.89410850536268
7,17,-0.20315927205679823,0.8063546822004337,72.95743785310407
7,18,-0.12494885158036301,0.7926706281736489,73.08754133215878
7,19,-0.4080168515307278,-0.39803901307941914,73.44514179291424
7,20,0.24690629769148556,-0.3132146960934586,71.80970844231386
7,21,0.7556185275180408,-0.08816479914622585,72.19775139075527
7,22,-0.1478484114966805,0.8239857746434209,72.87061982120836
7,23,-0.10618264191833618,0.8070338204759966,73.03908542608988
7,24,0.6925610291676375,-0.423309743028446,72.96970742598319
7,25,0.1552526372237348,-0.7918279364377846,72.39202769441155
7,26,-0.2581131032501728,-0.42911325185742666,71.94838110448347
7,27,0.2578560446275446,0.7405057637407227,72.46143670200222
7,28,0.1925186084513938,-0.2084807915842963,73.60049177412313
7,29,0.7545883470469095,-0.36733848470118813,72.45617405084977
7,30,-0.19069736456747796,0.7795665392914287,73.06944235688874
7,31,0.6324155808614552,-0.40797404575410373,73.26426680220628
7,32,0.04138210486363176,0.3057440209675164,71.86387579537562
7,33,0.34110196790776703,0.08633397364569993,73.61815666983061
7,34,0.7706792882759054,-0.3790189980059519,72.50493134976816
7,35,0.08642189830969692,0.383687912199927,73.62176674641607
7,36,-0.49677203380653584,-0.608244030296774,73.02000576617002
7,37,0.12495980710249761,0.5034728546401191,72.00717263068664
7,38,0.8332440416707466,0.027726150601177904,73.03588099442807
7,39,0.840503946958603,0.164219083222313,72.70371918649661
7,40,0.7987926602507589,0.2971814530561315,72.77282598507115
7,41,0.6000501203641968,-0.05871697065684764,73.38003504564793
7,42,0.25876459462643675,-0.7966468802659401,72.73798893323298
7,43,0.7524686475123777,0.33610208874038255,72.94458393400421
7,44,0.38024881143515954,0.17713373958703968,73.60132205064808
7,45,0.7593506809394934,0.3932874310363665,72.72244518754711
7,46,0.6734542483210916,0.49372414174385604,72.56835038067253
7,47,0.5166959317433447,-0.6644313438154631,72.62301869137887
7,48,0.6387022520407374,-0.5527803467710998,72.70623472541445
7,49,0.3367640069642733,-0.39050123886520755,71.92903881558016
7,50,0.7766017794375503,0.3744993743962768,72.69641888383434
8,0,0.0,0.0,72.63292543783909
8,1,-0.23657764885197669,0.2456331905702255,71.71863830378405
8,2,0.2084600095948845,0.40161610745814014,73.46690504406064
8,3,0.307314258528694,0.7439628782567048,72.35455448875199
8,4,0.585819636800482,0.5363682769306182,72.26401959601746
8,5,0.053767307937466174,0.7183600674120755,73.16242769706352
8,6,0.3630185585896839,-0.2933698469408449,71.78413857656395
8,7,0.04054516866073021,0.12206327234998478,71.66356820369768
8,8,0.108431581876463,0.8205757813996398,72.52549598142136
8,9,0.6194507299744644,0.5533611181709025,72.85351877645232
8,10,0.720202190108854,-0.2975949437080375,73.01360208496041
8,11,0.23241470652696203,0.6958119987253686,73.17762678245894
8,12,0.5609848480524197,-0.26526627716693685,71.96896906436231
8,13,0.824879584620101,0.009849597651934817,72.84442955958242
8,14,0.08954448644524463,-0.7283151563761814,73.03264624941994
8,15,0.5543812781661883,0.5522056357397276,72.17886185243692
8,16,0.35381103409085707,-0.7034751914307389,72.2878437633925
8,17,0.7496848590959552,-0.3024703062570023,72.34416991461433
8,18,-0.7239934342945727,0.42632741278716973,72.6870986970202
8,19,0.1989186503231775,-0.11994818917985878,73.57343641010107
8,20,-0.00918159428168996,-0.7829985371105719,72.24981219557795
8,21,0.10061981742921511,-0.6917496424237701,72.07187746244155
8,22,0.1174066705022496,0.7884499383052435,72.33200743107236
8,23,0.6166961586188209,0.3445065670263513,72.11434888112518
8,24,0.3622184282926396,0.5866810935766926,73.21557682871361
8,25,0.6492952401955397,-0.17635540273555866,72.05186863648397
8,26,0.822840884994331,0.2173157587699183,72.63991189125998
8,27,0.43311976956423553,0.630357389390292,73.07817923435081
8,28,0.4804367496563829,-0.3119852971480315,73.33860721279416
8,29,0.30521315160707124,-0.498820761446869,73.315930191403
8,30,0.4346352117967802,-0.6242186201314822,72.23157013101829
8,31,0.6032609576563515,0.6067453293477386,72.75597804425252
8,32,0.19576705873459077,0.028504217282345288,71.65677279010309
8,33,0.8372467171979701,0.05628138327209666,72.72760281383395
8,34,0.7281766645615577,-0.21513513675039897,72.24644999969728
8,35,-0.09293036824154505,-0.8252100620767006,72.74472948377232
8,36,-0.27626345375879097,0.6152513443170308,73.18453845926446
8,37,0.2007274931202883,-0.5714458926072232,73.30233341054902
8,38,0.33717015198967004,0.7771252532860897,72.78393482036303
8,39,0.22306928142965057,-0.13412058063574145,71.67931279063772
8,40,-0.12946378572800113,-0.7471263107017835,72.17481989601293
8,41,0.672701485814738,0.14128745019603028,72.11666593984751
8,42,0.7186093958182421,0.2853744348313744,73.11986273287947
8,43,-0.3793465983363221,0.6601426093247829,72.23278234901638
8,44,0.08995573990940628,0.1668477445332095,71.7121729975352
8,45,0.12636079657264027,-0.6034794586938871,71.98685051611615
8,46,0.49957842258215246,-0.12461084712913302,73.42555913605786
8,47,-0.09385847106746274,0.7569276883060597,72.26165394864192
8,48,-0.05992007523899157,0.8186295890882795,72.52255781616326
8,49,0.6295700904021321,0.190996000496319,72.10900994304453
8,50,0.529377479728139,0.5520185335360612,73.18967489470822
9,0,0.0,0.0,72.53191957089966
9,1,-0.2863150641897954,0.47455012168638483,73.2883517028081
9,2,0.4922454371260796,0.637916360268979,72.23566905274839
9,3,-0.21330751247278631,0.7043272579851539,72.06968593646101
9,4,0.5691194026520443,-0.033306058973494264,73.2817429644777
9,5,0.7352871564231084,0.4247183147717714,72.61200755515354
9,6,0.5740176836933143,-0.46070659455419777,72.05888195941127
9,7,0.4661998930585957,-0.6680403306918773,72.20043587023365
9,8,0.05943677297332884,0.8355941661538786,72.625165175203
9,9,0.7916123514727565,0.04490839557330573,72.1523248533808
9,10,0.783219837556472,0.2959353122019358,72.25956227120078
9,11,0.7660936592593073,0.2527975517431029,72.89138316811756
9,12,0.5084469041332885,0.5064938000033082,72.05640206879411
9,13,0.6667940225718185,-0.5144529408485422,72.54727410279257
9,14,0.5255301650440819,-0.27392403361719214,73.22968535281959
9,15,0.3831904034010092,0.15221665361356487,71.6874483499115
9,16,0.5152392658057582,0.015979408744025984,73.36183019633597
9,17,0.5493246189629079,-0.18045105574607861,71.77194853934039
9,18,-0.7360324557694042,-0.3297992905764062,72.09583465318278
9,19,0.8231152683650689,0.14001258061064026,72.82237213470535
9,20,0.4068004075871488,-0.10319536923081209,73.40949593883039
9,21,0.6077791579766834,-0.37191965521263043,73.06170286161843
9,22,0.6576042911713125,-0.5070882621324303,72.7057973233397
9,23,0.585001213621139,-0.043294207459408485,71.83512065973233
9,24,0.6382942185158227,-0.19219440768812812,71.86328717134337
9,25,-0.11544617593957837,0.7490949182195187,73.01187275165769
9,26,0.789386772873649,0.36645960747727774,72.33185703622262
9,27,0.11358361181469369,-0.8189712981017655,72.35271063953226
9,28,0.2667214754793309,-0.7849202844640555,72.5498576572368
9,29,-0.1223372028661947,-0.7318849873339983,72.01474202583557
9,30,0.4416694174719734,0.017811542515108653,73.40206759247447
9,31,-0.14748638832059796,-0.7732226174879179,72.85289060235391
9,32,-0.43101042086310554,-0.7210420169721288,72.30925417281362
9,33,0.1413429133640418,0.6910898042103514,73.09778490556873
9,34,0.8064857804802763,0.01910764847432941,72.16574909417928
9,35,0.6144817848815495,-0.57276393257627,72.46272247876465
9,36,-0.3778756146499889,0.7467867835540202,72.67126662465193
9,37,0.8360134119885785,0.014747041079734362,72.32254980809688
9,38,0.6789992063186825,0.29775594753868356,73.02157956826397
9,39,-0.37386389743338266,0.3630762416972327,71.7627094760689
9,40,0.6983994954486021,-0.4759480668325297,72.74457163447187
9,41,0.036481349528613774,0.30287334675257704,71.62647551834714
9,42,-0.36454138102134365,0.7374537588877346,72.85339205454729
9,43,0.5861035964337463,-0.025985386371078657,71.76902855224931
9,44,-0.06236759213564412,-0.13881414818492174,71.55166441568807
9,45,0.2559057336555196,0.03286704221202597,71.61267429587662
9,46,-0.016798958086245888,0.7749141278648349,72.29153010035921
9,47,0.5540255472670762,0.3894563845409156,73.13235253248197
9,48,0.3158427139468881,-0.3140778308371693,71.66162478620859
9,49,-0.1985739788538593,0.17829793518500436,71.66431041615017
9,50,0.06012987466561734,0.8079544951919926,72.80456562122097
10,0,0.0,0.0,72.43091016153164
