traj,X,Y,Z
18,68.0758,58.1554,121.2244
18,67.4762,59.3285,121.3482
18,66.5428,58.312,121.7609
18,66.6833,59.743,121.8416
18,67.5077,60.4676,121.3362
18,66.9021,61.1098,120.5959
18,68.1828,61.5151,120.0391
18,68.8502,60.3712,120.6819
18,68.5321,59.0944,120.5988
18,67.0121,59.4381,120.1673
18,66.6361,58.3436,119.4601
18,67.6189,56.9445,119.6614
18,68.6648,56.1467,119.2806
18,69.7085,56.9509,119.5662
18,70.5313,57.1517,118.4868
18,70.721,55.5496,118.8539
18,69.2738,55.7634,118.9457
18,70.2919,54.8132,118.5883
18,69.0367,54.446,118.0969
18,69.7098,54.9587,117.1637
18,71.078,54.5941,116.6411
18,72.0527,54.1318,115.8835
18,71.8031,55.0526,116.9264
18,71.7379,55.9803,117.6968
18,72.6559,55.6995,116.529
18,72.9547,54.0724,116.4807
18,74.1702,54.0151,115.5161
18,73.9966,55.2361,115.6495
18,72.76,54.89,115.6223
18,73.2914,55.8039,115.5433
19,63.7428,61.0014,121.0812
19,62.7466,60.1171,120.6791
19,61.4589,60.7281,121.128
19,60.6789,60.0253,122.1524
19,60.3907,61.2609,122.6581
19,61.9214,62.0738,122.1859
19,62.9086,62.8552,121.9065
19,64.3167,62.3689,121.451
19,64.3266,63.5948,121.802
19,63.1702,64.1316,122.1775
19,63.1594,62.6086,122.8021
19,62.7556,61.5688,122.1007
19,63.9265,60.9935,122.0227
19,63.275,62.3296,121.9861
19,64.382,61.3873,121.9944
19,64.043,60.5849,122.6022
19,64.5443,59.4918,122.8481
19,65.3483,59.6111,121.8637
19,64.9465,60.7415,121.7664
19,63.6738,60.6001,121.5392
19,63.0523,61.4794,120.9796
19,63.9449,60.9737,120.2028
19,65.0881,59.7887,120.2225
19,66.3189,60.7047,119.6392
19,65.6982,61.8571,119.9123
19,67.2025,62.0829,120.3257
19,68.0567,63.5455,120.0822
19,68.8891,63.8902,121.0303
19,67.9965,65.3257,120.6685
19,69.0659,64.1547,120.9382
19,69.3646,64.4974,121.7667
19,68.6746,64.7739,122.5837
19,67.8622,63.7686,122.6092
19,68.7356,62.8464,122.227
19,68.2842,61.7535,122.4525
19,67.5393,60.6191,122.174
19,68.3246,59.6632,122.4606
19,69.4274,60.3044,121.8515
19,69.3167,61.4284,122.1917
19,68.1175,61.2609,121.7982
19,67.3241,60.1721,122.4367
19,67.5345,61.4395,122.5311
19,67.6133,60.2199,122.6587
19,67.7834,59.6862,121.7039
19,66.5049,59.8821,122.0136
19,66.5697,58.9246,121.3351
19,65.5804,58.6757,120.7056
19,64.0852,58.3542,120.9636
19,64.9537,57.8151,121.6679
19,66.0626,58.6883,121.4654
19,65.4237,59.6341,121.1862
20,63.6268,61.0686,121.0603
20,64.0937,59.3744,120.9439
20,63.6267,60.7829,121.4771
20,64.6006,60.9055,120.5809
20,65.8785,61.1518,120.0811
20,66.5649,61.9166,121.0397
20,66.8726,62.9094,121.6822
20,66.4119,62.154,122.2682
20,66.3786,61.7504,121.2094
20,65.1988,61.2619,120.917
20,65.682,59.7819,121.157
20,65.7489,58.4976,121.2899
20,66.2604,57.3268,121.4725
20,65.0906,57.9451,121.6637
20,66.0745,58.783,122.0487
20,65.5638,60.1529,121.6574
20,65.7088,60.9465,122.504
20,64.4832,60.561,121.9608
20,63.9853,61.6694,122.2434
20,63.2573,62.5929,122.7519
20,64.0879,61.5163,122.9049
20,64.4431,62.8016,122.7316
20,64.7413,62.4193,121.7905
20,65.0291,63.6115,122.0366
20,64.8703,62.5701,121.3888
20,65.2622,61.5414,120.8995
20,64.5474,60.6486,120.4293
20,65.4311,59.2589,120.5238
20,66.0288,58.0245,120.245
20,66.7103,57.5747,119.2193
20,65.5932,57.8095,119.0224
20,66.6312,56.926,118.4234
20,67.961,56.7165,118.0081
20,67.9677,55.1069,118.0409
20,66.8917,55.2055,118.9173
20,65.1438,55.297,118.358
20,66.6619,55.6912,118.916
20,65.4859,55.0553,118.229
20,66.5084,56.0538,118.4252
20,66.7421,54.3921,118.5389
20,65.8519,53.4769,119.0556
20,66.0302,53.554,119.934
20,65.1444,53.402,120.6766
20,66.1491,54.088,121.0992
20,65.9338,55.4248,121.4713
20,67.0652,54.4768,121.3709
20,68.1159,55.2674,121.1221
20,68.768,54.8871,120.2104
20,67.3247,54.7121,120.3654
20,66.7321,54.849,121.4121
20,67.0191,53.8301,121.036
21,63.7356,60.7769,120.9812
21,63.8076,61.2647,122.1903
21,64.1573,62.1697,121.1752
21,65.4028,61.2629,121.702
21,66.9809,61.7711,121.0194
21,66.8077,61.1795,122.0501
21,66.0428,62.4857,121.8483
21,65.3872,62.4868,121.0267
21,66.239,61.0755,121.2597
21,66.1786,60.7961,122.0761
21,67.2601,60.0635,121.9496
21,67.638,61.1903,122.0301
21,67.3351,62.3926,121.8516
21,66.8885,63.6178,121.8867
21,67.2709,62.1483,121.955
21,67.1661,61.6609,122.789
21,68.0691,60.9284,122.3047
21,69.2645,61.5763,121.6499
21,68.7953,62.2631,120.9569
21,68.6089,60.9337,121.1947
21,67.5642,61.4638,121.953
21,67.1233,60.3455,122.1487
21,67.5716,61.5883,122.2431
21,66.5331,62.4667,122.2946
21,65.3406,62.3848,121.9078
21,64.4599,63.3399,121.8989
21,63.0714,63.7159,122.1387
21,63.407,64.4816,121.5207
21,64.4658,63.6702,121.0124
21,64.0163,64.6914,120.7624
21,62.9801,65.0286,120.2943
21,64.3177,65.399,120.0422
21,63.1385,65.4968,119.5703
21,63.1134,66.237,120.5335
21,63.3956,66.0383,121.377
21,64.0133,64.695,121.387
21,62.5915,65.036,121.7692
21,62.7439,63.8741,121.5524
21,61.3033,63.9257,121.7919
21,61.0025,62.6953,121.501
21,60.6143,63.1334,122.4215
21,60.8974,63.6397,121.2487
21,61.8744,62.2714,121.1787
21,61.6691,63.7415,121.3355
21,61.687,62.7793,120.603
21,62.4691,63.5008,121.4143
21,62.8554,62.3119,121.3124
21,62.8137,62.1231,120.2377
21,61.7537,62.0633,121.2254
21,62.8177,62.6576,121.466
21,62.1732,64.3252,121.0926
22,63.6505,61.0984,120.9233
22,63.8545,60.9037,122.0517
22,64.6963,60.1412,122.4663
22,63.3307,60.0301,121.946
22,63.77,60.1151,122.9373
22,64.0647,61.3292,122.8494
22,64.5822,61.3884,121.9191
22,63.1891,61.8417,122.1372
22,61.8783,61.6452,121.7473
22,61.072,61.0148,121.0715
22,61.6777,59.3325,121.3979
22,61.344,60.8499,121.2512
22,62.6285,61.0222,120.9323
22,62.9754,60.4041,121.9104
22,61.4931,60.09,121.3877
22,60.2699,59.2672,122.1136
22,59.0947,59.8175,122.6489
22,57.8175,60.5771,122.0188
22,57.2271,61.1222,122.9108
22,56.2358,60.2213,122.8491
22,56.5955,59.0462,122.3862
22,56.4601,60.5397,122.1529
22,55.7159,60.2479,123.065
22,57.2247,60.8122,122.4774
22,56.3089,61.6985,122.3639
22,56.5316,61.3522,121.4436
22,55.3278,61.8981,121.7674
22,55.0425,62.2585,120.9005
22,56.4797,61.847,121.2709
22,54.9795,62.0475,121.5524
22,55.783,62.9888,121.8618
22,56.601,62.2637,122.2847
22,56.1464,62.8726,123.05
22,56.1888,63.8421,121.9999
22,55.0354,64.0326,121.3456
22,54.9876,63.3424,120.5695
22,54.8261,63.1534,119.6805
22,56.1055,61.7681,119.9564
22,55.2025,62.3695,120.667
22,54.6141,61.4497,120.9474
22,55.5711,62.2876,121.1994
22,55.1579,61.1503,121.0228
22,54.2568,60.2308,120.7179
22,54.3725,60.8242,119.5504
22,54.3577,61.6592,118.7652
22,54.2591,62.6604,118.1577
22,55.2358,62.2399,117.5157
22,56.6884,62.0533,117.2695
22,55.2895,60.6952,117.9756
22,53.7982,60.8313,117.1313
22,53.3196,61.1459,116.9485
23,63.1009,61.1566,120.7925
23,63.2957,62.3737,121.1102
23,63.1159,61.2507,121.9695
23,64.3596,61.4504,122.118
23,63.9006,63.0245,121.6967
23,62.8258,61.9915,122.0399
23,61.3574,62.2126,121.5421
23,60.8948,60.841,121.9821
23,59.9829,60.0847,122.464
23,61.1298,61.1743,121.8214
23,61.2117,61.3088,122.9754
23,61.2721,62.3326,121.9589
23,59.9325,61.702,122.517
23,58.6759,62.6937,122.4853
23,59.1529,63.2752,121.6086
23,58.0578,62.5948,122.5829
23,59.1267,63.3594,122.7241
23,58.1134,62.8559,123.0616
23,57.3914,62.9978,121.9124
23,58.6779,63.3985,121.7718
23,57.6118,62.049,122.4194
23,58.597,62.3558,123.1156
23,58.7728,61.2016,122.9254
23,57.4977,61.0544,122.569
23,56.4488,60.4945,122.1016
23,56.3938,61.7789,122.029
23,55.6687,62.2114,122.8583
23,56.988,62.5618,122.8499
23,55.5984,62.1857,122.2817
23,54.931,62.6774,121.4714
23,55.8238,62.8249,120.7964
23,55.4273,64.0021,120.5232
23,56.9731,64.2485,121.0732
23,57.2661,65.9604,121.0228
23,57.1721,67.3475,120.635
23,58.0958,66.5065,120.2199
23,59.5279,66.002,120.9554
23,60.2694,65.7862,119.929
23,59.4873,65.1737,119.3462
23,60.6308,65.884,119.4719
23,60.594,64.4301,119.441
23,59.6326,64.3146,120.1024
23,58.7478,64.8202,120.8177
23,57.922,64.0077,121.3057
23,56.9231,63.4031,121.761
23,58.2753,64.1982,121.2807
23,57.5432,64.5271,120.5273
23,56.1165,64.4348,121.129
23,55.5117,63.7706,120.2735
23,56.4215,64.7465,120.485
23,56.2825,65.5278,120.302
26,63.5582,61.1685,120.6912
26,62.8072,60.9886,120.0422
26,64.1108,60.6579,119.4917
26,65.5126,60.88,119.2939
26,64.2681,60.5707,119.1146
26,65.2012,60.9482,120.0492
26,64.1798,62.4312,119.8669
26,63.7452,63.6621,120.1141
26,62.2803,63.5456,120.7499
26,61.8954,62.369,121.2528
26,61.2882,61.9758,122.0486
26,60.0892,62.2804,122.6238
26,58.5685,62.2406,122.0196
26,59.5936,61.0771,121.8955
26,58.2499,60.9715,121.5142
26,58.6029,62.1195,120.9206
26,58.8948,61.9733,120.0466
26,58.0775,61.4484,121.0734
26,57.357,60.7185,120.3025
26,56.8541,59.0663,120.7892
26,57.0627,57.8392,120.6584
26,56.9931,57.4079,121.5318
26,56.7547,57.1827,122.3346
26,58.2201,57.8801,122.0517
26,57.7387,56.9077,121.4581
26,57.8263,55.4421,121.5054
26,56.9047,56.6349,121.5709
26,57.8301,55.5852,121.9393
26,59.0922,55.9296,122.113
26,57.8803,56.0866,121.365
26,59.279,56.3954,121.9562
26,59.6845,57.3234,122.8494
26,58.3433,56.8391,122.377
26,57.9458,57.0851,121.4981
26,57.0898,58.0259,121.374
26,57.2209,56.4299,121.9082
26,56.9458,57.9091,122.21
26,57.3515,57.0388,121.3996
26,57.5541,58.2728,121.4722
26,56.5228,57.7328,121.1702
26,57.5635,56.834,121.7116
26,56.6726,57.562,120.8451
26,56.0725,56.3767,120.3676
26,57.4313,56.6452,119.9524
26,56.8945,55.9479,121.1323
26,58.06,56.1771,120.1803
26,57.2051,55.8613,119.4727
26,58.5316,55.9362,119.1295
26,59.0169,57.2788,119.1397
26,58.7694,56.2127,118.4938
26,58.7965,56.861,119.704
27,63.1423,60.7349,120.5218
27,62.0703,59.8505,121.4556
27,62.8048,61.0045,121.7319
27,61.2163,61.4169,121.1242
27,60.1453,61.9765,120.6104
27,59.1194,60.6752,121.021
27,59.6882,60.3887,121.8572
27,58.9611,61.1325,122.4657
27,58.2159,60.8045,121.4325
27,58.2687,61.8938,121.0341
27,59.807,62.0875,121.484
27,58.3797,61.991,120.9643
27,57.5542,62.8638,120.8083
27,56.4554,61.8015,121.3568
27,56.7234,62.3062,120.127
27,57.4108,62.3732,119.346
27,58.2719,63.1947,118.7529
27,59.5213,63.5819,118.3275
27,58.6305,63.7192,119.4893
27,58.5965,63.4757,120.3575
27,58.0257,64.5838,119.4342
27,58.1027,63.0425,119.4185
27,58.6525,62.3258,118.5661
27,59.8812,61.6874,118.1497
27,59.2399,60.9577,117.4306
27,60.2168,60.4882,116.7267
27,59.2178,59.8161,116.3208
27,58.7484,59.8426,117.6414
27,58.0603,61.7275,117.5747
27,59.0545,61.6552,116.6529
27,60.4819,61.5092,116.2839
27,59.3238,60.0526,116.7149
27,57.6418,59.8838,116.2631
27,58.7727,60.6487,115.802
27,59.763,60.167,115.2047
27,60.7814,58.318,115.5
27,61.1763,59.6461,116.0099
27,61.4955,59.1567,116.8423
27,60.031,58.4691,116.7808
27,59.405,60.4134,116.6174
27,58.0898,61.4262,116.891
27,58.9193,62.5769,117.2981
27,57.8101,63.2904,116.7343
27,58.5548,62.6855,115.9109
27,60.4291,62.7471,116.7359
27,60.1486,64.4484,116.4853
27,61.7813,64.0445,116.0567
27,62.8639,62.5448,116.5956
27,62.688,62.6132,117.5117
27,63.1875,61.4966,117.15
27,63.3369,61.1735,116.5947
32,63.3424,60.8551,119.9268
32,62.3356,60.3364,119.3883
32,60.6069,59.5436,119.8897
32,60.5451,58.2551,119.3112
32,60.3099,58.2116,120.2735
32,59.308,58.9976,120.9169
32,60.0371,57.8991,120.6755
32,60.9516,58.5691,121.0911
32,61.3675,60.0262,121.0886
32,62.5863,60.1926,120.423
32,63.3956,60.2275,119.6574
32,63.7425,60.5845,118.8674
32,63.9163,59.5637,119.7897
32,64.881,58.5279,120.0405
32,64.1561,59.001,119.1448
32,63.1583,59.8015,118.7082
32,64.6955,60.1226,119.3019
32,65.5085,61.0508,119.5101
32,64.3942,62.0782,119.7267
32,65.0778,61.8859,118.7961
32,65.1465,60.3396,118.9986
32,65.737,59.3186,118.4269
32,67.1127,59.0255,118.7528
32,68.6749,58.8756,117.9235
32,67.7251,59.8863,118.2553
32,68.2735,59.27,119.183
32,69.1097,59.5147,117.9773
32,69.5902,58.8879,117.1537
32,68.6678,57.9178,116.8496
32,67.801,57.3052,117.88
32,68.4288,56.9129,118.572
32,68.2195,57.0054,119.4177
32,69.3574,58.1636,119.1726
32,68.0323,58.3743,119.5702
32,69.3201,57.6452,119.5533
32,69.9801,57.1686,120.1656
32,71.4134,57.5661,119.3934
32,71.2164,56.3916,120.0759
32,72.72,56.045,119.4877
32,72.5237,55.2231,118.6069
32,71.9465,55.8365,119.6703
32,71.7954,57.1805,119.7085
32,70.8547,56.8669,119.1416
32,70.0827,57.5058,118.5589
32,70.7032,56.3178,119.2057
32,71.7863,55.7828,118.2662
32,72.9646,56.2197,117.6607
32,72.0663,55.5612,117.0484
32,70.6148,55.8929,117.6183
32,69.6415,54.6419,118.0307
32,69.5107,54.6981,118.7958
34,63.5535,60.497,119.6317
34,64.781,59.345,119.5624
34,64.8221,59.1927,120.5088
34,63.1955,59.6497,120.294
34,63.3076,61.0493,120.3099
34,63.3511,60.3758,121.2686
34,63.523,61.428,120.463
34,62.3171,61.5977,119.9008
34,61.4198,60.2585,120.4434
34,62.1559,59.1923,120.1472
34,62.047,58.3405,120.8401
34,61.025,58.207,121.432
34,61.1559,59.1689,122.15
34,61.2964,59.9067,120.9479
34,62.1098,59.6125,121.9574
34,61.797,61.0026,121.2961
34,62.0974,61.8757,122.141
34,61.1899,60.8754,122.2877
34,59.888,61.4611,121.7994
34,61.2298,61.8214,122.3086
34,59.9295,61.8768,122.5033
34,59.989,60.613,122.638
34,60.0649,61.3541,121.533
34,59.8201,59.8596,121.8143
34,60.0779,61.4336,121.4136
34,61.2414,61.3698,122.299
34,62.2299,62.4197,122.4536
34,63.3714,63.1348,122.6543
34,62.245,63.3649,121.9277
34,60.8722,63.4329,121.9435
34,59.6622,64.1168,121.9903
34,59.6653,62.5837,122.2189
34,60.6685,61.7145,122.1734
34,61.9544,61.0581,121.8651
34,60.4835,61.4433,121.4247
34,61.5118,60.2372,121.4951
34,60.1789,60.2871,120.7585
34,58.9247,60.0013,120.5504
34,59.1111,61.313,120.5967
34,60.672,61.4415,120.9574
34,61.3812,63.0634,120.2802
34,62.8796,63.3952,120.788
34,62.7769,64.7162,119.9562
34,63.5504,64.4907,120.9783
34,63.1512,64.106,121.8409
34,62.0714,64.8584,122.4264
34,60.6052,64.8262,121.9952
34,61.5659,64.8766,121.1875
34,61.1681,64.2603,120.4329
34,60.4812,65.481,120.9838
34,61.758,65.1202,121.6276
35,63.4959,60.9163,119.7306
35,63.893,59.4185,119.5802
35,65.0638,59.3055,118.7323
35,64.0393,58.5731,118.2856
35,64.2343,59.6356,117.7853
35,63.8963,58.9313,118.9026
35,62.749,60.2648,118.7108
35,62.7426,61.2483,119.6503
35,61.4157,61.023,119.9952
35,61.0109,60.2474,120.6738
35,59.6699,61.3741,120.1391
35,59.7154,59.9374,119.9644
35,58.4631,59.2131,120.484
35,58.3573,57.9743,120.8995
35,58.8921,58.5056,119.7177
35,57.518,57.3885,120.1228
35,58.2701,56.7203,120.639
35,58.8359,57.5871,121.1925
35,58.999,59.2251,120.9394
35,58.8643,58.1052,120.4511
35,57.8382,56.7921,120.722
35,56.9694,57.4066,121.3188
35,56.7212,56.9068,122.093
35,56.3526,57.3736,120.8721
35,57.3359,57.6208,121.9538
35,57.9891,56.6939,122.4028
35,57.1023,57.8483,122.4785
35,56.4869,58.8544,122.1791
35,57.7426,58.4247,122.9078
35,56.6397,59.4856,123.1095
35,57.5056,60.5212,122.777
35,56.6706,59.3389,123.2678
35,56.0076,60.3529,122.367
35,55.8621,59.9753,121.4579
35,56.2636,60.7874,122.2138
35,57.4131,60.709,122.597
35,58.3657,59.843,122.7096
35,57.8789,60.9756,123.2626
35,56.7128,61.7913,122.9611
35,56.6017,61.0419,122.0596
35,55.3749,60.128,122.1255
35,55.5009,61.0383,121.1157
35,56.1008,62.113,121.3537
35,56.9954,62.0499,122.4064
35,58.3305,62.9777,121.881
35,57.6179,62.3122,121.1937
35,57.3506,63.5624,120.8958
35,56.8864,62.8427,121.9332
35,57.301,63.5952,122.702
35,56.9109,62.4005,122.2824
35,56.6265,63.0339,121.4273
36,63.1859,60.8775,119.661
36,64.5067,59.8756,119.854
36,63.0986,59.3116,120.4164
36,61.419,59.5293,120.2042
36,61.1466,60.248,119.404
36,59.8675,59.9167,120.2809
36,58.7643,59.7713,119.3235
36,59.4466,60.904,119.4193
36,60.5376,59.6365,119.5693
36,61.5764,58.7589,118.9833
36,62.218,58.9117,117.9516
36,63.8293,58.6619,118.4237
36,63.8588,57.2474,118.4445
36,63.2952,57.5977,119.3942
36,64.0523,58.6633,119.7299
36,64.0666,59.7408,120.3442
36,63.6431,60.7268,119.4872
36,64.3914,59.8171,118.8231
36,64.6076,60.9007,118.2902
36,65.5474,59.6488,118.3581
36,63.9218,60.0318,117.9217
36,63.5252,60.4935,119.1055
36,64.6403,60.7082,119.6829
36,64.4356,60.9833,120.5105
36,62.8992,60.3766,120.0179
36,61.7818,61.1924,120.3139
36,61.1824,61.4192,119.4782
36,61.4127,59.8297,119.7902
36,61.2388,58.5541,120.2052
36,61.343,59.3095,119.0758
36,60.6231,60.2473,118.6001
36,61.5342,60.9957,118.1128
36,61.7855,61.7907,119.281
36,61.2038,61.2025,118.3192
36,59.7451,61.615,118.532
36,59.258,60.1041,118.7505
36,60.4981,59.3346,118.7813
36,60.7287,59.5197,119.8117
36,61.7459,60.0025,120.2951
36,62.9248,59.9092,120.7075
36,61.3234,60.0191,120.4313
36,60.1892,60.7447,120.8797
36,60.4141,61.9874,120.4426
36,61.4035,61.8712,119.7791
36,60.0028,62.0095,119.7649
36,59.5806,63.2614,119.2359
36,58.5349,64.3014,119.5885
36,57.8495,65.1252,118.9441
36,56.8742,65.1666,119.9656
36,58.2356,65.9657,119.2359
36,57.3566,65.6968,118.8174
37,63.3312,60.8005,119.5025
37,63.844,59.1829,120.0112
37,62.8929,59.8954,120.7007
37,62.2023,60.8205,121.1732
37,63.7885,61.0123,120.8881
37,62.969,61.2043,121.6574
37,62.1767,60.0373,121.703
37,61.0577,60.978,121.46
37,61.1093,61.0408,120.4962
37,62.1663,59.7533,120.5018
37,62.178,58.9709,121.24
37,61.5061,57.8979,120.9652
37,61.5639,56.5097,120.4396
37,62.62,55.7918,119.938
37,62.4685,54.5061,119.5901
37,61.7962,54.6126,118.5723
37,62.2684,54.4507,117.7455
37,63.4506,53.151,118.1466
37,61.7395,53.7272,117.7673
37,62.9666,52.5971,118.2539
37,63.2898,51.4,117.8979
37,63.0295,50.2375,118.0893
37,61.616,50.5724,118.5303
37,62.6326,51.338,118.8195
37,63.5047,51.8376,119.5721
37,63.5858,53.2944,119.3094
37,62.3643,53.4564,120.2455
37,63.8643,53.456,119.5466
37,63.5668,53.833,118.7181
37,64.9693,53.0851,118.6008
37,64.7922,53.1381,117.4547
37,63.6754,53.3918,117.0746
37,64.4683,54.5652,117.4245
37,63.8962,54.3622,116.6135
37,64.6653,52.6134,116.6855
37,63.6917,53.997,117.0944
37,64.5549,52.5584,117.2065
37,65.3911,53.1506,116.2655
37,66.9501,53.776,116.8853
37,65.7843,53.0147,116.7656
37,66.7876,53.772,117.1983
37,65.3437,55.29,117.1057
37,65.4908,55.8447,118.2748
37,65.527,54.5698,117.889
37,65.4389,53.2786,117.929
37,64.6708,55.1033,118.0646
37,66.1758,54.6792,118.1179
37,65.1918,56.5031,118.1682
37,65.7048,54.8148,118.3591
37,65.614,55.1194,119.326
37,66.8047,55.1496,119.2951
38,63.6986,60.3342,119.3957
38,62.5096,60.5601,118.9875
38,63.9438,59.593,119.5748
38,63.5012,58.3322,119.8033
38,63.7307,56.9149,119.2982
38,64.2882,55.7993,119.3838
38,63.4901,54.9084,118.6597
38,63.6341,53.4045,118.6367
38,63.178,53.3748,119.6767
38,61.6475,53.3385,120.0741
38,62.005,52.4018,120.4653
38,61.4542,53.1447,119.5963
38,62.5259,52.6998,120.4018
38,61.7432,53.2006,119.4719
38,60.4509,52.2835,119.754
38,61.8174,52.6212,119.6856
38,62.7485,52.8466,120.3677
38,62.0683,51.8675,119.6277
38,62.8226,52.6851,119.2068
38,64.0423,51.6297,119.2467
38,63.4376,52.0779,120.3122
38,61.9044,52.4136,120.003
38,63.0475,53.2306,119.4974
38,61.9526,53.4416,119.0052
38,62.0561,53.5038,120.2244
38,61.1295,53.1335,120.9327
38,61.6137,54.1511,120.1603
38,60.0563,53.7384,120.6331
38,61.1453,54.1373,119.7963
38,61.7202,55.2969,120.2872
38,60.5972,56.0689,120.4891
38,60.4977,54.6671,121.0139
38,59.3686,54.1972,120.1992
38,58.9736,55.4265,119.9417
38,58.1231,56.5942,120.1618
38,59.3511,55.636,120.3893
38,58.4774,56.2983,119.5016
38,59.0184,57.0378,120.6092
38,60.3444,57.0541,119.7616
38,59.3229,58.0396,119.9943
38,58.5453,57.5835,119.1613
38,57.4559,56.0368,119.8349
38,56.6456,55.1768,119.9248
38,55.4885,55.4501,120.4543
38,56.0709,54.8986,119.3837
38,55.7703,54.3435,118.4896
38,54.8906,53.7457,117.807
38,54.9864,54.9364,117.7268
38,55.4078,56.0957,117.9658
38,54.9596,55.0439,117.4537
38,54.6955,55.0093,118.5369
39,63.3878,60.4471,119.2008
39,62.5714,59.268,120.1976
39,63.7211,59.8901,119.3042
39,63.0859,59.5202,118.5265
39,64.6557,59.7009,119.0466
39,63.2429,59.5358,119.4945
39,64.2497,60.8645,119.2898
39,64.4464,62.263,119.33
39,65.8028,62.6712,118.8073
39,64.8306,63.3697,118.2831
39,64.1156,63.9255,119.3597
39,63.5554,64.271,120.2285
39,63.0946,63.9003,121.0826
39,63.5975,63.4424,120.0382
39,64.9976,63.9939,119.9462
39,64.5572,65.2622,119.6893
39,65.4674,65.1085,118.875
39,66.2455,64.0126,118.2915
39,67.9511,64.2421,118.7313
39,68.0221,64.0514,117.5342
39,68.002,62.9366,116.8823
39,70.0203,62.9913,117.551
39,70.3108,61.6431,117.6881
39,70.1945,63.2861,117.5242
39,69.0446,63.7123,118.532
39,69.5242,63.3687,117.3123
39,70.3906,62.7791,116.4459
39,69.841,63.916,117.0355
39,70.0215,63.6511,118.2318
39,69.1342,65.0282,117.7812
39,69.0434,64.3974,116.8734
39,69.0262,65.0009,118.0069
39,67.546,65.1256,117.432
39,66.236,65.4647,116.929
39,65.9238,64.7292,118.1886
39,66.7486,63.6694,118.2998
39,67.8256,63.0035,118.4855
39,66.6666,64.1517,118.4743
39,65.9215,63.9072,117.7028
39,67.306,62.9613,117.9699
39,66.6854,64.4838,117.79
39,66.8953,63.1801,118.5043
39,66.4218,62.9097,117.4329
39,67.3659,63.9765,117.6265
39,68.3981,64.0127,116.7555
39,69.4557,63.1947,116.2025
39,69.8387,64.589,116.192
39,68.5457,63.267,117.1076
39,69.2852,64.3932,117.3313
39,68.3164,63.2926,117.1863
39,67.0633,63.9763,116.8099
41,64.0382,60.4715,119.0361
41,63.7731,61.6958,119.5031
41,64.9141,60.7089,119.4702
41,65.4427,59.8062,118.5702
41,65.7054,60.8678,118.1385
41,65.8148,61.5978,119.1432
41,64.9094,62.1528,119.8878
41,64.4575,63.8164,120.0949
41,64.5525,64.5406,120.9286
41,65.109,64.1376,121.6048
41,63.9395,64.5419,120.8702
41,63.5923,65.7519,121.3647
41,63.4065,66.5897,122.1118
41,62.697,65.6923,121.4843
41,63.7308,64.5776,121.7497
41,62.4551,64.9154,121.2585
41,61.6805,65.9317,121.0729
41,61.0996,65.9471,120.1534
41,61.7559,64.6935,120.1093
41,62.7265,63.7821,119.6076
41,63.875,64.4343,119.628
41,64.7356,65.9163,119.1154
41,64.0386,66.5194,120.1071
41,63.5855,65.3184,120.0886
41,64.0641,66.8282,119.4643
41,65.5009,65.856,120.1049
41,65.8352,65.2543,119.0335
41,66.513,63.6655,119.2986
41,66.0545,62.5174,119.8379
41,64.912,61.7833,119.2347
41,64.0603,60.6429,120.0345
41,65.4807,60.5401,119.6453
41,64.1065,60.2593,120.1531
41,64.087,61.7105,120.3221
41,64.6073,62.8107,119.891
41,64.3029,62.4869,119.0795
41,65.5333,63.4282,118.8915
41,65.7776,62.865,119.9757
41,64.7391,64.1664,119.8473
41,65.1207,64.8817,120.7377
41,63.8662,64.5116,120.4419
41,63.653,64.0558,119.5539
41,64.3856,64.8397,118.7708
41,63.726,64.4294,119.9187
41,63.1852,63.7446,120.6971
41,63.22,62.5002,120.5082
41,63.6427,63.183,121.2376
41,64.4981,63.0669,121.9117
41,64.2575,64.0497,122.5053
41,65.6293,64.538,121.7951
41,64.5431,64.7364,121.7057
42,63.7411,60.8387,119.0747
42,63.7735,60.4954,118.1282
42,64.7068,59.5366,117.7929
42,64.8658,60.05,116.5572
42,65.9185,61.241,116.5991
42,64.844,61.2358,116.1815
42,63.994,59.7737,116.6323
42,65.344,60.3504,116.9124
42,66.1017,61.2981,115.8066
42,64.477,61.0689,115.909
42,65.9884,59.875,116.3822
42,64.8658,60.1932,115.446
42,63.7248,60.8779,115.9263
42,64.1167,61.0334,115.0435
42,64.7188,59.1217,115.2578
42,66.1475,59.891,115.2579
42,65.695,60.9427,114.2652
42,66.596,59.0534,114.4765
42,67.8085,59.8916,114.7599
42,68.4075,59.0897,115.317
42,69.6487,58.1827,115.17
42,70.1369,57.4215,114.1097
42,71.5107,57.3352,114.1947
42,72.5554,56.4953,113.7928
42,71.9083,55.5649,114.3571
42,72.3254,54.3751,113.6492
42,71.5481,53.7527,112.8335
42,72.1483,54.9293,112.8635
42,72.7409,56.2865,113.0985
42,72.0751,56.5092,114.4668
42,72.8264,55.7676,113.2421
42,71.8018,56.6074,113.8257
42,73.0563,56.1082,113.2079
42,71.5881,56.5183,113.5301
42,72.7191,57.2376,114.5347
42,72.0091,56.2675,114.8257
42,73.3164,56.8414,114.6704
42,73.3356,56.7667,113.5018
42,71.9098,57.4193,113.9911
42,70.7143,57.9483,113.6257
42,70.8002,56.3532,113.5535
42,70.1398,55.2993,114.011
42,68.4945,55.2682,114.4057
